Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
regulation of RNA export from nucleus (GO:0046831),12-Jan,0.137000117,0.369609082,0,0,7.386831276,14.68334745,NSUN2
positive regulation of leukocyte proliferation (GO:0070665),12-Jan,0.137000117,0.369609082,0,0,7.386831276,14.68334745,CSF1
positive regulation of neuroinflammatory response (GO:0150078),12-Jan,0.137000117,0.369609082,0,0,7.386831276,14.68334745,IL1B
positive regulation of T-helper 1 type immune response (GO:0002827),12-Jan,0.137000117,0.369609082,0,0,7.386831276,14.68334745,IL1B
very-low-density lipoprotein particle assembly (GO:0034379),12-Jan,0.137000117,0.369609082,0,0,7.386831276,14.68334745,P4HB
regulation of JNK cascade (GO:0046328),3/105,0.137081629,0.369609082,0,0,2.39858433,4.766415683,COPS5;TRAF3;IL1B
nucleotide-excision repair (GO:0006289),3/105,0.137081629,0.369609082,0,0,2.39858433,4.766415683,COPS5;POLD2;LIG3
negative regulation of apoptotic process (GO:0043066),9/485,0.140432828,0.377437288,0,0,1.551224745,3.045094497,COPS5;HAX1;NME2;PLAUR;FLNA;HMGA2;WDR73;ANGPTL4;CD44
nuclear membrane reassembly (GO:0031468),2/54,0.140730899,0.377437288,0,0,3.131595677,6.140763904,NSFL1C;REEP3
regulation of proteasomal protein catabolic process (GO:0061136),2/54,0.140730899,0.377437288,0,0,3.131595677,6.140763904,PSMD14;PSME3
negative regulation of canonical Wnt signaling pathway (GO:0090090),4/165,0.143369211,0.378307706,0,0,2.028467909,3.939958299,PSMD14;RUVBL2;PSME3;PSMD3
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154),2/55,0.144926012,0.378307706,0,0,3.072353033,5.934347978,PLAUR;CD44
positive regulation of transcription by RNA polymerase II (GO:0045944),15/908,0.145229242,0.378307706,0,0,1.38361443,2.669603522,NME2;HMGA1;MICAL2;HMGA2;NFATC1;RRP1B;MED4;GTF2F1;FOSL1;COPS5;HAX1;APEX1;RUVBL2;MET;PELP1
pyrimidine deoxyribonucleotide catabolic process (GO:0009223),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,DCTPP1
negative regulation of cellular senescence (GO:2000773),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,HMGA2
negative regulation of chromatin organization (GO:1905268),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,HMGA1
negative regulation of chromatin silencing (GO:0031936),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,HMGA1
negative regulation of DNA-dependent DNA replication (GO:2000104),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,LIG3
atrial cardiac muscle cell action potential (GO:0086014),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,SCN5A
negative regulation of gene silencing (GO:0060969),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,HMGA1
negative regulation of hydrogen peroxide-induced cell death (GO:1903206),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,MET
negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902166),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,CD44
regulation of homotypic cell-cell adhesion (GO:0034110),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,PLAUR
cytoplasmic sequestering of protein (GO:0051220),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,FLNA
entry into host (GO:0044409),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,MET
positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains (GO:0002824),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,IL1B
establishment of protein localization to chromosome (GO:0070199),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,RUVBL2
positive regulation of fatty acid biosynthetic process (GO:0045723),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,LPGAT1
Golgi ribbon formation (GO:0090161),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,PRMT5
response to interleukin-6 (GO:0070741),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,PHB
positive regulation of protein localization to cell surface (GO:2000010),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,RANGRF
positive regulation of ruffle assembly (GO:1900029),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,FAM98A
positive regulation of sodium ion transport (GO:0010765),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,SCN5A
transcription preinitiation complex assembly (GO:0070897),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,POLR1E
negative regulation by host of viral transcription (GO:0043922),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,HMGA2
protein localization to mitochondrion (GO:0070585),13-Jan,0.147535021,0.378307706,0,0,6.770919067,12.95743809,HK2
autophagosome organization (GO:1905037),2/56,0.149146969,0.38179612,0,0,3.015304561,5.737591142,NSFL1C;EMC6
"DNA-templated transcription, initiation (GO:0006352)",4/168,0.15009805,0.383583906,0,0,1.991056911,3.775972792,POLR1B;POLR1E;GTF2F1;GTF2F2
regulation of mitotic nuclear division (GO:0007088),2/57,0.153392522,0.387327492,0,0,2.960330579,5.549894959,PRMT5;IL1B
dicarboxylic acid metabolic process (GO:0043648),2/57,0.153392522,0.387327492,0,0,2.960330579,5.549894959,MTHFD2;ALDH18A1
regulation of cell cycle (GO:0051726),6/296,0.154791417,0.387327492,0,0,1.692205158,3.157107844,GADD45GIP1;BOP1;MYBBP1A;HMGA2;WDR12;RRP8
autophagosome assembly (GO:0000045),2/58,0.157661451,0.387327492,0,0,2.907319953,5.370707433,NSFL1C;EMC6
positive regulation of mitochondrion organization (GO:0010822),2/58,0.157661451,0.387327492,0,0,2.907319953,5.370707433,PLAUR;CAMKK2
quinone biosynthetic process (GO:1901663),14-Jan,0.157941843,0.387327492,0,0,6.249762583,11.53411432,COQ5
"negative regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043518)",14-Jan,0.157941843,0.387327492,0,0,6.249762583,11.53411432,CD44
antiviral innate immune response (GO:0140374),14-Jan,0.157941843,0.387327492,0,0,6.249762583,11.53411432,PHB
regulation of cAMP-dependent protein kinase activity (GO:2000479),14-Jan,0.157941843,0.387327492,0,0,6.249762583,11.53411432,PRKAR2A
cardiolipin metabolic process (GO:0032048),14-Jan,0.157941843,0.387327492,0,0,6.249762583,11.53411432,TAMM41
negative regulation of TORC1 signaling (GO:1904262),14-Jan,0.157941843,0.387327492,0,0,6.249762583,11.53411432,ITFG2
regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator (GO:1902165),14-Jan,0.157941843,0.387327492,0,0,6.249762583,11.53411432,CD44
regulation of IRE1-mediated unfolded protein response (GO:1903894),14-Jan,0.157941843,0.387327492,0,0,6.249762583,11.53411432,COPS5
regulation of lamellipodium organization (GO:1902743),14-Jan,0.157941843,0.387327492,0,0,6.249762583,11.53411432,CD44
nucleoside phosphate biosynthetic process (GO:1901293),14-Jan,0.157941843,0.387327492,0,0,6.249762583,11.53411432,NME2
ovarian follicle development (GO:0001541),14-Jan,0.157941843,0.387327492,0,0,6.249762583,11.53411432,EIF2B5
pancreas development (GO:0031016),14-Jan,0.157941843,0.387327492,0,0,6.249762583,11.53411432,MET
regulation of trophoblast cell migration (GO:1901163),14-Jan,0.157941843,0.387327492,0,0,6.249762583,11.53411432,TIMP1
positive regulation of granulocyte macrophage colony-stimulating factor production (GO:0032725),14-Jan,0.157941843,0.387327492,0,0,6.249762583,11.53411432,IL1B
heterochromatin organization (GO:0070828),14-Jan,0.157941843,0.387327492,0,0,6.249762583,11.53411432,HMGA2
response to UV-A (GO:0070141),14-Jan,0.157941843,0.387327492,0,0,6.249762583,11.53411432,TIMP1
positive regulation of macrophage chemotaxis (GO:0010759),14-Jan,0.157941843,0.387327492,0,0,6.249762583,11.53411432,CSF1
tRNA wobble base modification (GO:0002097),14-Jan,0.157941843,0.387327492,0,0,6.249762583,11.53411432,KTI12
tRNA wobble uridine modification (GO:0002098),14-Jan,0.157941843,0.387327492,0,0,6.249762583,11.53411432,KTI12
vascular endothelial growth factor signaling pathway (GO:0038084),14-Jan,0.157941843,0.387327492,0,0,6.249762583,11.53411432,NUS1
activation of protein kinase activity (GO:0032147),3/114,0.162946276,0.390460549,0,0,2.203095211,3.997152144,PAK1;PRKAR2A;PHB
histone modification (GO:0016570),3/114,0.162946276,0.390460549,0,0,2.203095211,3.997152144,PRMT7;RUVBL2;PHB
positive regulation of protein metabolic process (GO:0051247),3/115,0.165906423,0.390460549,0,0,2.183313574,3.921954656,MTPN;CSF1;IL1B
negative regulation of androgen receptor signaling pathway (GO:0060766),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,PHB
protein trimerization (GO:0070206),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,SIGMAR1
negative regulation of cellular component movement (GO:0051271),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,ACTN1
Arp2/3 complex-mediated actin nucleation (GO:0034314),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,ARPC1B
regulation of endothelial cell chemotaxis (GO:2001026),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,MET
cellular response to arsenic-containing substance (GO:0071243),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,GSTO1
regulation of establishment of protein localization (GO:0070201),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,GAPVD1
cellular response to estrogen stimulus (GO:0071391),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,PELP1
regulation of extracellular matrix organization (GO:1903053),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,AEBP1
negative regulation of single stranded viral RNA replication via double stranded DNA intermediate (GO:0045869),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,HMGA2
regulation of macrophage differentiation (GO:0045649),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,CSF1
nucleobase-containing small molecule catabolic process (GO:0034656),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,NUDT5
endoplasmic reticulum tubular network organization (GO:0071786),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,REEP3
positive regulation of acute inflammatory response (GO:0002675),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,IL1B
fibrinolysis (GO:0042730),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,PLAUR
positive regulation of endothelial cell chemotaxis (GO:2001028),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,MET
histone mRNA catabolic process (GO:0071044),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,ERI1
positive regulation of keratinocyte differentiation (GO:0045618),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,NME2
positive regulation of membrane protein ectodomain proteolysis (GO:0051044),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,IL1B
positive regulation of osteoclast differentiation (GO:0045672),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,CSF1
positive regulation of pattern recognition receptor signaling pathway (GO:0062208),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,ZDHHC5
positive regulation of protein export from nucleus (GO:0046827),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,IL1B
macrophage differentiation (GO:0030225),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,CSF1
positive regulation of telomerase RNA localization to Cajal body (GO:1904874),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,RUVBL2
"tRNA splicing, via endonucleolytic cleavage and ligation (GO:0006388)",15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,FAM98B
ubiquinone biosynthetic process (GO:0006744),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,COQ5
ubiquinone metabolic process (GO:0006743),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,COQ5
mitotic recombination (GO:0006312),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,TPRKB
modulation by host of viral genome replication (GO:0044827),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,PHB
protein homotrimerization (GO:0070207),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,SIGMAR1
myoblast fusion (GO:0007520),15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,ADAM12
"protein localization to chromosome, telomeric region (GO:0070198)",15-Jan,0.168222134,0.390460549,0,0,5.803057025,10.34377475,PINX1
positive regulation of protein phosphorylation (GO:0001934),7/371,0.169336627,0.392447327,0,0,1.573515093,2.794353011,PAK1;HAX1;CSF1;IL1B;PLAUR;CD44;CAMKK2
"regulation of DNA-templated transcription, initiation (GO:2000142)",2/61,0.170596668,0.394163991,0,0,2.759069898,4.879285924,FOSL1;MED4
pattern recognition receptor signaling pathway (GO:0002221),2/61,0.170596668,0.394163991,0,0,2.759069898,4.879285924,TRAF3;S100A8
regulation of mitotic cell cycle (GO:0007346),4/178,0.173361006,0.394494724,0,0,1.875670498,3.286885812,PRMT5;PSMD14;PSME3;PSMD3
regulation of translation (GO:0006417),4/178,0.173361006,0.394494724,0,0,1.875670498,3.286885812,MTPN;NOLC1;PUS7;PUM3
positive regulation of nucleic acid-templated transcription (GO:1903508),9/511,0.174081687,0.394494724,0,0,1.468898873,2.567973989,DNAJC2;IL1B;NME2;HMGA1;HMGA2;NFATC1;PHB;MED4;CAMKK2
membrane organization (GO:0061024),5/242,0.174660924,0.394494724,0,0,1.722984305,3.006450406,NSFL1C;REEP3;M6PR;GAPVD1;AGFG1
regulation of protein binding (GO:0043393),3/118,0.174880657,0.394494724,0,0,2.126032834,3.70706033,PRMT7;NMD3;GTF2F1
double-strand break repair via nonhomologous end joining (GO:0006303),2/62,0.174947401,0.394494724,0,0,2.712947658,4.729400044,PSMD14;LIG3
RNA processing (GO:0006396),4/179,0.175753399,0.394494724,0,0,1.864857143,3.242377525,PRPF3;PABPC4;DDX23;SNRNP48
negative regulation of histone modification (GO:0031057),16-Jan,0.178377426,0.394494724,0,0,5.415912209,9.336239783,NOC2L
basement membrane organization (GO:0071711),16-Jan,0.178377426,0.394494724,0,0,5.415912209,9.336239783,FLRT2
regulation of cholesterol storage (GO:0010885),16-Jan,0.178377426,0.394494724,0,0,5.415912209,9.336239783,EHD1
regulation of chromatin silencing (GO:0031935),16-Jan,0.178377426,0.394494724,0,0,5.415912209,9.336239783,HMGA1
regulation of defense response to virus (GO:0050688),16-Jan,0.178377426,0.394494724,0,0,5.415912209,9.336239783,TRAF3
regulation of ERBB signaling pathway (GO:1901184),16-Jan,0.178377426,0.394494724,0,0,5.415912209,9.336239783,PTPN12
regulation of granulocyte macrophage colony-stimulating factor production (GO:0032645),16-Jan,0.178377426,0.394494724,0,0,5.415912209,9.336239783,IL1B
negative regulation of telomere maintenance (GO:0032205),16-Jan,0.178377426,0.394494724,0,0,5.415912209,9.336239783,PINX1
nuclear transport (GO:0051169),16-Jan,0.178377426,0.394494724,0,0,5.415912209,9.336239783,HMGA1
nucleoside diphosphate metabolic process (GO:0009132),16-Jan,0.178377426,0.394494724,0,0,5.415912209,9.336239783,NME2
odontogenesis of dentin-containing tooth (GO:0042475),16-Jan,0.178377426,0.394494724,0,0,5.415912209,9.336239783,SCN5A
oligodendrocyte development (GO:0014003),16-Jan,0.178377426,0.394494724,0,0,5.415912209,9.336239783,EIF2B5
regulation of monocyte differentiation (GO:0045655),16-Jan,0.178377426,0.394494724,0,0,5.415912209,9.336239783,CSF1
DNA unwinding involved in DNA replication (GO:0006268),16-Jan,0.178377426,0.394494724,0,0,5.415912209,9.336239783,HMGA1
positive regulation by host of viral transcription (GO:0043923),16-Jan,0.178377426,0.394494724,0,0,5.415912209,9.336239783,RRP1B
regulation of rRNA processing (GO:2000232),16-Jan,0.178377426,0.394494724,0,0,5.415912209,9.336239783,RIOK1
histone H2A acetylation (GO:0043968),16-Jan,0.178377426,0.394494724,0,0,5.415912209,9.336239783,RUVBL2
"RNA splicing, via endonucleolytic cleavage and ligation (GO:0000394)",16-Jan,0.178377426,0.394494724,0,0,5.415912209,9.336239783,FAM98B
mesenchyme development (GO:0060485),16-Jan,0.178377426,0.394494724,0,0,5.415912209,9.336239783,HMGA2
positive regulation of syncytium formation by plasma membrane fusion (GO:0060143),16-Jan,0.178377426,0.394494724,0,0,5.415912209,9.336239783,EHD1
N-terminal protein amino acid acetylation (GO:0006474),16-Jan,0.178377426,0.394494724,0,0,5.415912209,9.336239783,NAA20
actin cytoskeleton reorganization (GO:0031532),2/63,0.179315784,0.394494724,0,0,2.668337624,4.585823381,PAK1;FLNA
COPII vesicle coating (GO:0048208),2/63,0.179315784,0.394494724,0,0,2.668337624,4.585823381,SEC23IP;CNIH1
positive regulation of viral process (GO:0048524),2/63,0.179315784,0.394494724,0,0,2.668337624,4.585823381,GTF2F1;GTF2F2
vesicle coating (GO:0006901),2/63,0.179315784,0.394494724,0,0,2.668337624,4.585823381,SEC23IP;CNIH1
"vesicle targeting, rough ER to cis-Golgi (GO:0048207)",2/63,0.179315784,0.394494724,0,0,2.668337624,4.585823381,SEC23IP;CNIH1
negative regulation of cell population proliferation (GO:0008285),7/379,0.182216356,0.400295845,0,0,1.539040878,2.62031025,PAK1;IL1B;PINX1;SMYD2;HMGA1;UTP20;PHB
positive regulation of DNA-binding transcription factor activity (GO:0051091),5/246,0.182842861,0.40109171,0,0,1.694039827,2.878390802,MTPN;COPS5;DHX33;IL1B;S100A8
negative regulation of intrinsic apoptotic signaling pathway (GO:2001243),2/64,0.183700745,0.401692717,0,0,2.625166622,4.448206318,PLAUR;NOC2L
regulation of cell-matrix adhesion (GO:0001952),2/65,0.188101235,0.401692717,0,0,2.583366129,4.31622348,CSF1;PEAK1
activation of protein kinase A activity (GO:0034199),17-Jan,0.188409232,0.401692717,0,0,5.077160494,8.474486158,PRKAR2A
negative regulation of cell aging (GO:0090344),17-Jan,0.188409232,0.401692717,0,0,5.077160494,8.474486158,HMGA2
pulmonary valve morphogenesis (GO:0003184),17-Jan,0.188409232,0.401692717,0,0,5.077160494,8.474486158,NFATC1
regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion (GO:0010881),17-Jan,0.188409232,0.401692717,0,0,5.077160494,8.474486158,GSTO1
negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902254),17-Jan,0.188409232,0.401692717,0,0,5.077160494,8.474486158,CD44
